,,,,,,
"This exercise library identifies over 250 exercises for all the major muscle groups of the body and are identified as Beginner, Intermediate, or Advanced according to their level of difficulty. ",,,,,,
Modality: FW=Free Weight / C=Cables / M=FixedResistance                                                                                                              Joint: M=Multi-joint (compound) S=Single-joint (Isolation),,,,,,
,,,,,,
Muscle Group,Exercise,Level,U/L/C,P / P,Modality,Joint,Status
Legs - Quadriceps,Lateral Barbell Squat,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Lateral Barbell Step-Up,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Lateral Squat,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Lateral Step-Up,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Leg Press,Beginner,Lower,Push,M,M,COMPLETE
Legs - Quadriceps,Lunge,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Lying Machine Squat,Beginner,Lower,Push,M,M,COMPLETE
Legs - Quadriceps,Machine Hack Squat,Beginner,Lower,Push,M,M,COMPLETE
Legs - Quadriceps,Reverse Lunge,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Arm Barbell Side Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Arm Dumbbell Side Squat,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Leg Barbell Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Leg Box Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Leg Dumbbell Box Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Leg Dumbbell Squat,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Single-Leg Squat,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Smith Machine Squat,Intermediate,Lower,Push,M,M,COMPLETE
Legs - Quadriceps,Split Squat,Advanced,Lower,Push,FW,M,PENDING
Legs - Quadriceps,Step-Up,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Walking Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Alternating Leg Extension,Intermediate,Lower,Push,M,S,COMPLETE
Legs - Quadriceps,Leg Extension,Beginner,Lower,Push,M,S,COMPLETE
Legs - Quadriceps,Single-Leg Extension,Intermediate,Lower,Push,M,S,COMPLETE
